,year_x,stateabbr_x,statedesc_x,locationname,datasource_x,category_x,measure_x,data_value_unit_x,data_value_type_x,data_value_x,low_confidence_limit_x,high_confidence_limit_x,totalpopulation_x,geolocation_x,short_question_text_x,data_value_y,low_confidence_limit_y,high_confidence_limit_y,short_question_text_y,y
266,2020,AL,Alabama,Hytop,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.3,450,"{'type': 'Point', 'coordinates': [-86.09736225, 34.87110183]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
267,2020,AL,Alabama,Ider,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.5,723,"{'type': 'Point', 'coordinates': [-85.66904254, 34.70215991]}",Cancer (except skin),6.5,5.8,7.1,Cancer (except skin),1.0
268,2020,AL,Alabama,Indian Springs Village,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,6.1,6.5,2452,"{'type': 'Point', 'coordinates': [-86.76264, 33.35008002]}",Cancer (except skin),6.7,6.1,7.4,Cancer (except skin),1.0
269,2020,AL,Alabama,Irondale,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.8,6.1,12356,"{'type': 'Point', 'coordinates': [-86.6714581, 33.53625743]}",Cancer (except skin),6.2,5.7,6.8,Cancer (except skin),1.0
270,2020,AL,Alabama,Ivalee,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,879,"{'type': 'Point', 'coordinates': [-86.14717793, 34.03720391]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
271,2020,AL,Alabama,Jackson,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.8,5.7,5.9,5228,"{'type': 'Point', 'coordinates': [-87.89146336, 31.53179188]}",Cancer (except skin),6.1,5.5,6.7,Cancer (except skin),1.0
272,2020,AL,Alabama,Jacksons' Gap,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.6,6.1,828,"{'type': 'Point', 'coordinates': [-85.80156175, 32.88772495]}",Cancer (except skin),6.2,5.6,6.9,Cancer (except skin),1.0
273,2020,AL,Alabama,Jacksonville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,6.0,6.4,12890,"{'type': 'Point', 'coordinates': [-85.75449315, 33.80877701]}",Cancer (except skin),6.5,5.9,7.1,Cancer (except skin),1.0
274,2020,AL,Alabama,Jasper,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.9,6.2,14377,"{'type': 'Point', 'coordinates': [-87.2829355, 33.83655155]}",Cancer (except skin),6.5,5.8,7.1,Cancer (except skin),1.0
275,2020,AL,Alabama,Jemison,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.7,6.2,2585,"{'type': 'Point', 'coordinates': [-86.7448505, 32.97102374]}",Cancer (except skin),6.3,5.6,6.9,Cancer (except skin),1.0
276,2020,AL,Alabama,Joppa,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.8,6.3,501,"{'type': 'Point', 'coordinates': [-86.55063301, 34.29814873]}",Cancer (except skin),6.4,5.9,6.9,Cancer (except skin),1.0
277,2020,AL,Alabama,Kansas,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,226,"{'type': 'Point', 'coordinates': [-87.55241775, 33.90451789]}",Cancer (except skin),6.6,5.9,7.2,Cancer (except skin),1.0
278,2020,AL,Alabama,Kellyton,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.6,6.2,217,"{'type': 'Point', 'coordinates': [-86.03581201, 32.97907525]}",Cancer (except skin),6.2,5.6,6.9,Cancer (except skin),1.0
279,2020,AL,Alabama,Kennedy,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.7,6.2,447,"{'type': 'Point', 'coordinates': [-87.9766635, 33.58581986]}",Cancer (except skin),6.3,5.6,7.0,Cancer (except skin),1.0
280,2020,AL,Alabama,Killen,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.4,1042,"{'type': 'Point', 'coordinates': [-87.52686774, 34.86069881]}",Cancer (except skin),6.4,5.8,7.2,Cancer (except skin),1.0
281,2020,AL,Alabama,Kimberly,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,6.0,6.5,2706,"{'type': 'Point', 'coordinates': [-86.80932559, 33.77206574]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
282,2020,AL,Alabama,Kinsey,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.7,6.1,2198,"{'type': 'Point', 'coordinates': [-85.33528057, 31.29261351]}",Cancer (except skin),6.1,5.5,6.8,Cancer (except skin),1.0
283,2020,AL,Alabama,Kinston,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.6,540,"{'type': 'Point', 'coordinates': [-86.17044449, 31.21996228]}",Cancer (except skin),6.5,5.8,7.3,Cancer (except skin),1.0
284,2020,AL,Alabama,La Fayette,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.5,5.3,5.8,3003,"{'type': 'Point', 'coordinates': [-85.40066797, 32.89965505]}",Cancer (except skin),5.8,5.2,6.4,Cancer (except skin),1.0
285,2020,AL,Alabama,Ladonia,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,3142,"{'type': 'Point', 'coordinates': [-85.08761095, 32.46091863]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
286,2020,AL,Alabama,Lake View,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,2018,"{'type': 'Point', 'coordinates': [-87.13878836, 33.28165889]}",Cancer (except skin),6.5,5.8,7.1,Cancer (except skin),1.0
287,2020,AL,Alabama,Lakeview,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,143,"{'type': 'Point', 'coordinates': [-85.97607074, 34.39098115]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
288,2020,AL,Alabama,Lanett,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.7,5.5,5.8,6468,"{'type': 'Point', 'coordinates': [-85.2058253, 32.85529306]}",Cancer (except skin),5.9,5.3,6.5,Cancer (except skin),1.0
289,2020,AL,Alabama,Langston,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,270,"{'type': 'Point', 'coordinates': [-86.08991705, 34.53741502]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
290,2020,AL,Alabama,Leeds,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,6.0,6.3,11773,"{'type': 'Point', 'coordinates': [-86.56390714, 33.54222019]}",Cancer (except skin),6.4,5.9,6.9,Cancer (except skin),1.0
291,2020,AL,Alabama,Leesburg,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.5,1019,"{'type': 'Point', 'coordinates': [-85.77501462, 34.18384928]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
292,2020,AL,Alabama,Leighton,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.6,5.4,5.8,730,"{'type': 'Point', 'coordinates': [-87.52819587, 34.69409898]}",Cancer (except skin),5.9,5.3,6.5,Cancer (except skin),1.0
293,2020,AL,Alabama,Leroy,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.7,6.3,911,"{'type': 'Point', 'coordinates': [-87.96901474, 31.49517691]}",Cancer (except skin),6.3,5.7,7.0,Cancer (except skin),1.0
294,2020,AL,Alabama,Lester,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.7,6.5,111,"{'type': 'Point', 'coordinates': [-87.15152276, 34.98770736]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
295,2020,AL,Alabama,Level Plains,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.7,6.2,2085,"{'type': 'Point', 'coordinates': [-85.76872174, 31.30711311]}",Cancer (except skin),6.4,5.7,7.1,Cancer (except skin),1.0
296,2020,AL,Alabama,Lexington,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.8,6.5,735,"{'type': 'Point', 'coordinates': [-87.3735157, 34.96548503]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
297,2020,AL,Alabama,Libertyville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.7,6.4,117,"{'type': 'Point', 'coordinates': [-86.46000606, 31.24277728]}",Cancer (except skin),6.4,5.7,7.1,Cancer (except skin),1.0
298,2020,AL,Alabama,Lillian,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,701,"{'type': 'Point', 'coordinates': [-87.44260124, 30.41205094]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
299,2020,AL,Alabama,Lincoln,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.8,6.2,6266,"{'type': 'Point', 'coordinates': [-86.1681365, 33.54560728]}",Cancer (except skin),6.3,5.7,7.0,Cancer (except skin),1.0
300,2020,AL,Alabama,Linden,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.7,5.5,6.0,2123,"{'type': 'Point', 'coordinates': [-87.79263155, 32.30013193]}",Cancer (except skin),6.0,5.4,6.6,Cancer (except skin),1.0
301,2020,AL,Alabama,Lineville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.8,5.5,6.0,2403,"{'type': 'Point', 'coordinates': [-85.75089198, 33.31283411]}",Cancer (except skin),6.1,5.5,6.8,Cancer (except skin),1.0
302,2020,AL,Alabama,Lipscomb,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.4,5.2,5.6,2210,"{'type': 'Point', 'coordinates': [-86.9285815, 33.42287654]}",Cancer (except skin),5.6,5.0,6.1,Cancer (except skin),1.0
303,2020,AL,Alabama,Lisman,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.1,4.8,5.4,539,"{'type': 'Point', 'coordinates': [-88.30994475, 32.18525818]}",Cancer (except skin),5.3,4.8,5.9,Cancer (except skin),1.0
304,2020,AL,Alabama,Littleville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.3,1011,"{'type': 'Point', 'coordinates': [-87.67193924, 34.59506688]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
305,2020,AL,Alabama,Livingston,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.7,5.5,5.9,3485,"{'type': 'Point', 'coordinates': [-88.18905738, 32.5982263]}",Cancer (except skin),5.9,5.4,6.6,Cancer (except skin),1.0
306,2020,AL,Alabama,Loachapoka,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.7,6.1,180,"{'type': 'Point', 'coordinates': [-85.59478461, 32.60493606]}",Cancer (except skin),6.2,5.6,6.8,Cancer (except skin),1.0
307,2020,AL,Alabama,Lockhart,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.6,6.1,516,"{'type': 'Point', 'coordinates': [-86.35050395, 31.01276612]}",Cancer (except skin),6.2,5.6,6.9,Cancer (except skin),1.0
308,2020,AL,Alabama,Locust Fork,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,1186,"{'type': 'Point', 'coordinates': [-86.62801479, 33.90215877]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
309,2020,AL,Alabama,Lookout Mountain,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.8,6.5,1610,"{'type': 'Point', 'coordinates': [-85.95854634, 34.10909835]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
310,2020,AL,Alabama,Louisville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.7,5.4,5.9,519,"{'type': 'Point', 'coordinates': [-85.55833434, 31.78104757]}",Cancer (except skin),5.9,5.4,6.6,Cancer (except skin),1.0
311,2020,AL,Alabama,Lowndesboro,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.6,6.2,115,"{'type': 'Point', 'coordinates': [-86.61084753, 32.27642194]}",Cancer (except skin),6.2,5.6,6.9,Cancer (except skin),1.0
312,2020,AL,Alabama,Loxley,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.4,1667,"{'type': 'Point', 'coordinates': [-87.75200284, 30.68303117]}",Cancer (except skin),6.3,5.7,7.0,Cancer (except skin),1.0
313,2020,AL,Alabama,Luverne,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.8,5.6,6.0,2800,"{'type': 'Point', 'coordinates': [-86.26867941, 31.71861947]}",Cancer (except skin),6.1,5.5,6.8,Cancer (except skin),1.0
314,2020,AL,Alabama,Lynn,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,659,"{'type': 'Point', 'coordinates': [-87.551959, 34.04503648]}",Cancer (except skin),6.5,5.8,7.3,Cancer (except skin),1.0
315,2020,AL,Alabama,Macedonia,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.3,5.0,5.6,292,"{'type': 'Point', 'coordinates': [-88.23922115, 33.40313926]}",Cancer (except skin),5.4,4.9,6.1,Cancer (except skin),1.0
316,2020,AL,Alabama,Madison,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.9,6.1,43173,"{'type': 'Point', 'coordinates': [-86.74229025, 34.71458033]}",Cancer (except skin),6.3,5.8,6.9,Cancer (except skin),1.0
317,2020,AL,Alabama,Madrid,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,308,"{'type': 'Point', 'coordinates': [-85.39920453, 31.03563527]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
318,2020,AL,Alabama,Magnolia Springs,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,723,"{'type': 'Point', 'coordinates': [-87.77488116, 30.40026392]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
319,2020,AL,Alabama,Malcolm,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.6,5.4,5.9,187,"{'type': 'Point', 'coordinates': [-88.00157933, 31.19460948]}",Cancer (except skin),5.9,5.3,6.5,Cancer (except skin),1.0
320,2020,AL,Alabama,Malvern,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.8,6.3,1448,"{'type': 'Point', 'coordinates': [-85.523542, 31.13557673]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
321,2020,AL,Alabama,Maplesville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.8,5.6,6.1,708,"{'type': 'Point', 'coordinates': [-86.8782926, 32.78673319]}",Cancer (except skin),6.2,5.5,6.8,Cancer (except skin),1.0
322,2020,AL,Alabama,Marbury,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.3,1418,"{'type': 'Point', 'coordinates': [-86.46074903, 32.67928992]}",Cancer (except skin),6.5,5.9,7.1,Cancer (except skin),1.0
323,2020,AL,Alabama,Margaret,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.8,6.1,4428,"{'type': 'Point', 'coordinates': [-86.46783847, 33.67402677]}",Cancer (except skin),6.2,5.6,6.9,Cancer (except skin),1.0
324,2020,AL,Alabama,Marion,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.5,5.3,5.8,3686,"{'type': 'Point', 'coordinates': [-87.31717335, 32.63180776]}",Cancer (except skin),5.8,5.2,6.5,Cancer (except skin),1.0
325,2020,AL,Alabama,Maytown,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.3,385,"{'type': 'Point', 'coordinates': [-87.00049102, 33.54855211]}",Cancer (except skin),6.4,5.8,7.0,Cancer (except skin),1.0
326,2020,AL,Alabama,McDonald Chapel,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.8,5.6,6.1,717,"{'type': 'Point', 'coordinates': [-86.93841237, 33.51890343]}",Cancer (except skin),6.0,5.5,6.6,Cancer (except skin),1.0
327,2020,AL,Alabama,McIntosh,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.7,5.4,6.0,238,"{'type': 'Point', 'coordinates': [-88.031921, 31.26424708]}",Cancer (except skin),6.0,5.4,6.6,Cancer (except skin),1.0
328,2020,AL,Alabama,McKenzie,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.6,6.2,530,"{'type': 'Point', 'coordinates': [-86.72458278, 31.54281742]}",Cancer (except skin),6.3,5.6,6.9,Cancer (except skin),1.0
329,2020,AL,Alabama,Meadowbrook,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,6.0,6.4,8806,"{'type': 'Point', 'coordinates': [-86.70406045, 33.39324127]}",Cancer (except skin),6.7,6.0,7.3,Cancer (except skin),1.0
330,2020,AL,Alabama,Megargel,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.5,62,"{'type': 'Point', 'coordinates': [-87.43064905, 31.37814142]}",Cancer (except skin),6.4,5.7,7.2,Cancer (except skin),1.0
331,2020,AL,Alabama,Mentone,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,360,"{'type': 'Point', 'coordinates': [-85.58422185, 34.56629125]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
332,2020,AL,Alabama,Meridianville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,6021,"{'type': 'Point', 'coordinates': [-86.57220883, 34.87288811]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
333,2020,AL,Alabama,Midfield,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.6,5.4,5.7,5365,"{'type': 'Point', 'coordinates': [-86.91354225, 33.45465568]}",Cancer (except skin),5.8,5.2,6.3,Cancer (except skin),1.0
334,2020,AL,Alabama,Midland City,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.7,6.2,2233,"{'type': 'Point', 'coordinates': [-85.49368704, 31.3156893]}",Cancer (except skin),6.3,5.7,7.0,Cancer (except skin),1.0
335,2020,AL,Alabama,Midway,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.3,5.0,5.5,499,"{'type': 'Point', 'coordinates': [-85.52441704, 32.07637257]}",Cancer (except skin),5.5,4.9,6.1,Cancer (except skin),1.0
336,2020,AL,Alabama,Mignon,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.6,6.2,1236,"{'type': 'Point', 'coordinates': [-86.25672525, 33.17910465]}",Cancer (except skin),6.3,5.6,6.9,Cancer (except skin),1.0
337,2020,AL,Alabama,Millbrook,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.9,6.1,14855,"{'type': 'Point', 'coordinates': [-86.396491, 32.49057107]}",Cancer (except skin),6.4,5.8,7.0,Cancer (except skin),1.0
338,2020,AL,Alabama,Millerville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.8,6.4,278,"{'type': 'Point', 'coordinates': [-85.9302495, 33.19259299]}",Cancer (except skin),6.4,5.7,7.1,Cancer (except skin),1.0
339,2020,AL,Alabama,Millport,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.8,5.6,6.1,1049,"{'type': 'Point', 'coordinates': [-88.0817071, 33.55857478]}",Cancer (except skin),6.1,5.5,6.8,Cancer (except skin),1.0
340,2020,AL,Alabama,Millry,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.8,5.5,6.0,546,"{'type': 'Point', 'coordinates': [-88.31429875, 31.6287474]}",Cancer (except skin),6.0,5.4,6.7,Cancer (except skin),1.0
341,2020,AL,Alabama,Minor,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,1094,"{'type': 'Point', 'coordinates': [-86.94026051, 33.53894955]}",Cancer (except skin),6.3,5.7,7.0,Cancer (except skin),1.0
342,2020,AL,Alabama,Mobile,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.7,5.7,5.8,195160,"{'type': 'Point', 'coordinates': [-88.11729159, 30.67830082]}",Cancer (except skin),6.2,5.7,6.8,Cancer (except skin),1.0
343,2020,AL,Alabama,Monroeville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.7,5.5,5.9,6519,"{'type': 'Point', 'coordinates': [-87.32789852, 31.51614036]}",Cancer (except skin),5.9,5.4,6.6,Cancer (except skin),1.0
344,2020,AL,Alabama,Montevallo,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.8,6.2,6465,"{'type': 'Point', 'coordinates': [-86.855986, 33.10354779]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
345,2020,AL,Alabama,Montgomery,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.7,5.6,5.7,205768,"{'type': 'Point', 'coordinates': [-86.26807581, 32.34768673]}",Cancer (except skin),5.9,5.4,6.5,Cancer (except skin),1.0
346,2020,AL,Alabama,Moody,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,6.0,6.3,11726,"{'type': 'Point', 'coordinates': [-86.49719513, 33.59795705]}",Cancer (except skin),6.5,5.9,7.1,Cancer (except skin),1.0
347,2020,AL,Alabama,Moores Mill,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.7,6.2,5682,"{'type': 'Point', 'coordinates': [-86.5195605, 34.85121947]}",Cancer (except skin),6.2,5.6,6.9,Cancer (except skin),1.0
348,2020,AL,Alabama,Morris,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.3,5.9,6.6,1879,"{'type': 'Point', 'coordinates': [-86.8047635, 33.74593124]}",Cancer (except skin),6.6,5.9,7.2,Cancer (except skin),1.0
349,2020,AL,Alabama,Morrison Crossroads,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.7,6.4,219,"{'type': 'Point', 'coordinates': [-85.49027336, 33.41979527]}",Cancer (except skin),6.4,5.7,7.1,Cancer (except skin),1.0
350,2020,AL,Alabama,Mosses,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.1,4.8,5.3,1029,"{'type': 'Point', 'coordinates': [-86.71419325, 32.18702036]}",Cancer (except skin),5.3,4.7,5.8,Cancer (except skin),1.0
351,2020,AL,Alabama,Moulton,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.8,6.3,3471,"{'type': 'Point', 'coordinates': [-87.28312504, 34.48436971]}",Cancer (except skin),6.3,5.7,7.0,Cancer (except skin),1.0
352,2020,AL,Alabama,Moundville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.8,5.6,6.0,2421,"{'type': 'Point', 'coordinates': [-87.62690916, 32.99702309]}",Cancer (except skin),6.1,5.6,6.7,Cancer (except skin),1.0
353,2020,AL,Alabama,Mount Olive,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.6,6.2,371,"{'type': 'Point', 'coordinates': [-86.13338912, 33.07643049]}",Cancer (except skin),6.2,5.6,6.9,Cancer (except skin),1.0
354,2020,AL,Alabama,Mount Olive,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.6,6.2,371,"{'type': 'Point', 'coordinates': [-86.13338912, 33.07643049]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
